county,state,poverty_rate,unemployment_rate,no_hs_diploma,poverty_percentile,unemployment_percentile,education_percentile,SES_composite,SES_quartile,high_vulnerability
County_23,OH,9.2,3.7,7.7,0.5902291534054742,0.3392743475493316,0.30887969446212604,0.4127943984723106,Q2,0
County_24,TX,6.1,4.0,5.1,0.33800127307447486,0.39449395289624445,0.07447485677912158,0.26899002758328033,Q1_LeastVulnerable,0
County_25,WV,5.5,2.4,5.2,0.2936028007638447,0.14528962444302992,0.08020369191597708,0.17303203904095057,Q1_LeastVulnerable,0
County_26,WA,11.0,5.3,11.2,0.7067154678548695,0.6411521323997453,0.7313812858052197,0.6930829620199449,Q3,0
County_27,IN,6.1,3.5,10.8,0.33800127307447486,0.30394653087205603,0.683004455760662,0.441650753235731,Q2,0
County_28,LA,5.6,3.4,7.9,0.3020369191597708,0.28580521960534694,0.33131763208147674,0.3063865902821982,Q2,0
County_29,CA,8.5,3.5,9.7,0.5423297262889879,0.30394653087205603,0.5517186505410566,0.46599830256736685,Q2,0
County_30,GA,3.0,1.9,8.9,0.10789306174411203,0.09245703373647358,0.45019096117122853,0.21684701888393806,Q1_LeastVulnerable,0
County_31,TX,6.2,2.2,5.0,0.3475493316359007,0.1223742838956079,0.06954169318905155,0.17982176957352003,Q1_LeastVulnerable,0
County_32,IA,9.3,5.4,10.7,0.5983450031826862,0.6578612348822406,0.6691597708465945,0.6417886696371737,Q3,0
County_33,NM,1.3,3.3,5.6,0.0241884150222788,0.2686187141947804,0.10471037555697009,0.13250583492467644,Q1_LeastVulnerable,0
County_34,NC,3.7,2.0,8.0,0.1532463399108848,0.10232336091661362,0.343093570973902,0.19955442393380016,Q1_LeastVulnerable,0
County_35,PA,6.3,6.2,7.2,0.35709739019732656,0.7835773392743476,0.25302355187778486,0.464566093783153,Q2,0
County_36,CO,10.7,4.8,8.7,0.6853914704010184,0.5514003819223424,0.4252068746021642,0.5539995756418418,Q3,0
County_37,IL,19.6,10.2,15.1,0.982176957352005,0.9937937619350732,0.9589433481858689,0.9783046891576491,Q4_MostVulnerable,1
County_38,MA,4.9,2.5,10.7,0.24188415022278803,0.1581795035009548,0.6691597708465945,0.3564078081901125,Q2,0
County_39,KS,2.1,0.0,7.8,0.059516231699554424,0.004455760661998727,0.31954169318905157,0.12783789518353492,Q1_LeastVulnerable,0
County_40,WI,2.3,3.3,5.1,0.06795035009548059,0.2686187141947804,0.07447485677912158,0.13701464035646085,Q1_LeastVulnerable,0
County_41,TN,5.2,3.9,4.9,0.26718650541056654,0.3771483131763208,0.06572246976448122,0.23668576278378953,Q1_LeastVulnerable,0
County_42,MI,16.3,6.9,9.8,0.9269573520050923,0.8590070019096118,0.5658816040738384,0.7839486526628475,Q4_MostVulnerable,1
County_43,TX,1.8,1.6,8.6,0.045035009548058565,0.07001909611712286,0.41215786123488224,0.17573732230002123,Q1_LeastVulnerable,0
County_44,IA,7.1,4.1,6.6,0.43014003819223423,0.41263526416295354,0.19080203691915978,0.3445257797581159,Q2,0
County_45,PA,9.4,4.1,9.0,0.6053469127943985,0.41263526416295354,0.4619669000636537,0.49331635900700194,Q3,0
County_46,FL,4.6,2.9,9.9,0.22135582431572248,0.20926161680458308,0.5786123488224061,0.33640992998090385,Q2,0
County_47,PA,11.6,6.7,7.6,0.7396562698917887,0.83991088478676,0.2980585614258434,0.625875238701464,Q3,0
County_48,MA,14.5,6.6,15.3,0.8738064926798218,0.8302036919159771,0.9648313176320815,0.8896138340759601,Q4_MostVulnerable,1
County_49,CA,2.9,3.8,5.9,0.10280076384468491,0.3582113303628262,0.12587523870146403,0.19562911096965838,Q1_LeastVulnerable,0
County_50,HI,11.0,4.9,8.2,0.7067154678548695,0.5724061107574793,0.3663271801400382,0.5484829195841289,Q3,0
County_51,KY,9.0,4.2,9.0,0.5749522597071929,0.4328453214513049,0.4619669000636537,0.4899214937407172,Q3,0
County_52,OR,6.7,2.3,6.9,0.39417568427753025,0.13319541693189052,0.22294716740929343,0.2501060895395714,Q1_LeastVulnerable,0
County_53,CA,4.9,2.9,8.3,0.24188415022278803,0.20926161680458308,0.37619350732017826,0.2757797581158498,Q1_LeastVulnerable,0
County_54,NY,13.8,1.2,10.6,0.8465945257797581,0.043602800763844686,0.6573838319541693,0.515860386165924,Q3,0
County_55,OH,2.9,2.0,2.7,0.10280076384468491,0.10232336091661362,0.011298535964353915,0.07214088690855082,Q1_LeastVulnerable,0
County_56,NY,5.4,3.5,7.2,0.28516868236791854,0.30394653087205603,0.25302355187778486,0.2807129217059198,Q1_LeastVulnerable,0
County_57,PA,10.3,5.9,7.4,0.6618395926161681,0.7418841502227881,0.2737110120942075,0.5591449183110545,Q3,0
County_58,CO,8.2,4.1,9.5,0.5181413112667091,0.41263526416295354,0.5264162953532782,0.48573095692764695,Q2,0
County_59,NE,13.3,6.5,9.3,0.8209739019732655,0.8200190961171229,0.4990451941438574,0.713346064078082,Q4_MostVulnerable,1
County_60,VA,4.0,0.0,6.0,0.17457033736473584,0.004455760661998727,0.1341502227880331,0.10439210693825589,Q1_LeastVulnerable,0
County_61,NM,12.0,5.5,11.4,0.7627307447485678,0.6744112030553787,0.7522278803309994,0.7297899427116485,Q4_MostVulnerable,1
County_62,NM,9.7,2.4,9.4,0.6228516868236792,0.14528962444302992,0.5135264162953532,0.42722257585402074,Q2,0
County_63,OK,8.8,2.8,9.9,0.5614258434118395,0.19462126034373012,0.5786123488224061,0.4448864841926586,Q2,0
County_64,IN,3.4,2.7,8.1,0.13542329726288987,0.18061744112030553,0.35534691279439845,0.2237958837258646,Q1_LeastVulnerable,0
County_65,OH,10.2,7.0,7.8,0.6549968173138129,0.8682367918523234,0.31954169318905157,0.614258434118396,Q3,0
County_66,VT,5.1,4.1,7.4,0.25732017823042647,0.41263526416295354,0.2737110120942075,0.3145554848291958,Q2,0
County_67,AL,24.0,9.2,10.4,0.9992043284532145,0.9801082113303629,0.6325588796944621,0.8706238064926799,Q4_MostVulnerable,1
County_68,TX,4.0,3.2,7.5,0.17457033736473584,0.25302355187778486,0.285964353914704,0.23785274771907491,Q1_LeastVulnerable,0
County_69,FL,3.8,2.1,6.3,0.16008911521323999,0.11171228516868237,0.16152132399745386,0.14444090812645874,Q1_LeastVulnerable,0
County_70,MA,10.1,4.2,8.1,0.6484723106301719,0.4328453214513049,0.35534691279439845,0.47888818162529173,Q2,0
County_71,TN,1.0,3.0,6.1,0.01336728198599618,0.22469764481222151,0.14306174411203054,0.1270422236367494,Q1_LeastVulnerable,0
County_72,TN,4.8,1.4,9.7,0.23424570337364736,0.055856142584341184,0.5517186505410566,0.2806068321663484,Q1_LeastVulnerable,0
County_73,TX,7.8,5.2,8.0,0.4859961807765754,0.6247612985359644,0.343093570973902,0.4846170167621473,Q2,0
County_74,VA,7.5,3.7,6.8,0.4619669000636537,0.3392743475493316,0.2145130490133673,0.3385847655421175,Q2,0
County_75,MA,2.1,3.9,6.4,0.059516231699554424,0.3771483131763208,0.1717059197963081,0.2027901548907278,Q1_LeastVulnerable,0
County_76,NY,13.8,7.6,9.2,0.8465945257797581,0.9194780394653087,0.4856779121578612,0.7505834924676428,Q4_MostVulnerable,1
County_77,KY,16.2,4.4,11.8,0.9239338001273074,0.47422024188415024,0.7921705919796308,0.7301082113303629,Q4_MostVulnerable,1
County_78,IA,7.8,3.5,11.4,0.4859961807765754,0.30394653087205603,0.7522278803309994,0.5140568639932103,Q3,0
County_79,LA,2.0,1.3,6.1,0.054423933800127305,0.050127307447485676,0.14306174411203054,0.08253766178654784,Q1_LeastVulnerable,0
County_80,OR,1.4,0.0,1.9,0.02816677275620624,0.004455760661998727,0.004774029280712922,0.012465520899639296,Q1_LeastVulnerable,0
County_81,MN,3.8,1.6,3.3,0.16008911521323999,0.07001909611712286,0.019096117122851686,0.08306810948440485,Q1_LeastVulnerable,0
County_82,SD,9.8,8.6,10.2,0.6295353278166773,0.9632399745385105,0.6120305537873966,0.7349352853808614,Q4_MostVulnerable,1
County_83,OR,3.6,4.0,8.5,0.1465626989178867,0.39449395289624445,0.39942711648631446,0.31349458943348185,Q2,0
County_84,AK,3.2,5.8,3.4,0.11950986632718014,0.7245385105028644,0.021801400381922343,0.288616592403989,Q1_LeastVulnerable,0
County_85,NY,9.7,6.2,10.8,0.6228516868236792,0.7835773392743476,0.683004455760662,0.6964778272862295,Q3,0
County_86,ME,6.6,2.9,11.0,0.3835136855506047,0.20926161680458308,0.707511139401655,0.43342881391894766,Q2,0
County_87,MA,9.1,4.2,13.3,0.5819541693189052,0.4328453214513049,0.8949713558243158,0.6365902821981753,Q3,0
County_88,SD,12.1,6.5,11.7,0.7689369828134945,0.8200190961171229,0.7824633991088479,0.7904731593464884,Q4_MostVulnerable,1
County_89,MO,5.5,4.3,8.8,0.2936028007638447,0.45401018459579884,0.4377784850413749,0.3951304901336728,Q2,0
County_90,TX,7.0,3.2,4.3,0.42218332272437936,0.25302355187778486,0.045671546785486954,0.24029280712921705,Q1_LeastVulnerable,0
County_91,OH,5.3,1.3,11.8,0.27641629535327816,0.050127307447485676,0.7921705919796308,0.3729047315934649,Q2,0
County_92,MO,8.0,9.3,7.9,0.5028644175684277,0.9823360916613622,0.33131763208147674,0.6055060471037556,Q3,0
County_93,PA,7.2,3.9,6.7,0.4387332908975175,0.3771483131763208,0.20321451304901336,0.33969870570761723,Q2,0
County_94,AR,9.8,4.4,9.4,0.6295353278166773,0.47422024188415024,0.5135264162953532,0.5390939953320603,Q3,0
County_95,AZ,13.3,6.2,14.7,0.8209739019732655,0.7835773392743476,0.9500318268618714,0.8515276893698281,Q4_MostVulnerable,1
County_96,CA,11.6,5.1,15.2,0.7396562698917887,0.6078930617441121,0.9616486314449395,0.76973265436028,Q4_MostVulnerable,1
County_97,MD,2.9,3.0,6.7,0.10280076384468491,0.22469764481222151,0.20321451304901336,0.1769043072353066,Q1_LeastVulnerable,0
County_98,GA,6.3,5.8,10.1,0.35709739019732656,0.7245385105028644,0.6020050922978994,0.5612136643326968,Q3,0
County_99,WI,5.0,3.3,7.6,0.24920432845321452,0.2686187141947804,0.2980585614258434,0.27196053469127945,Q1_LeastVulnerable,0
County_100,MS,6.8,2.3,6.3,0.40388287714831317,0.13319541693189052,0.16152132399745386,0.2328665393592192,Q1_LeastVulnerable,0
County_101,NC,14.3,6.0,15.1,0.867600254614895,0.7577975811584978,0.9589433481858689,0.8614470613197538,Q4_MostVulnerable,1
County_102,ID,3.5,2.3,5.5,0.14035646085295989,0.13319541693189052,0.098026734563972,0.12385953744960747,Q1_LeastVulnerable,0
County_103,IN,5.2,5.7,10.6,0.26718650541056654,0.7092616168045831,0.6573838319541693,0.5446106513897729,Q3,0
County_104,IN,7.2,5.9,11.2,0.4387332908975175,0.7418841502227881,0.7313812858052197,0.637332908975175,Q3,0
County_105,OH,5.9,3.9,9.2,0.32511139401655,0.3771483131763208,0.4856779121578612,0.39597920645024404,Q2,0
County_106,MI,4.6,1.5,11.0,0.22135582431572248,0.06253978357733928,0.707511139401655,0.3304689157649056,Q2,0
County_107,MS,9.1,2.9,14.0,0.5819541693189052,0.20926161680458308,0.9253660089115213,0.5721939316783365,Q3,0
County_108,NV,7.9,4.4,8.6,0.4949077021005729,0.47422024188415024,0.41215786123488224,0.46042860173986844,Q2,0
County_109,PA,5.4,4.1,6.1,0.28516868236791854,0.41263526416295354,0.14306174411203054,0.2802885635476342,Q1_LeastVulnerable,0
County_110,CA,2.1,2.1,2.3,0.059516231699554424,0.11171228516868237,0.00732017823042648,0.059516231699554424,Q1_LeastVulnerable,0
County_111,PA,11.0,4.6,15.0,0.7067154678548695,0.5119350732017823,0.9563971992361553,0.7250159134309356,Q4_MostVulnerable,1
County_112,MO,5.0,2.6,6.6,0.24920432845321452,0.16931890515595163,0.19080203691915978,0.203108423509442,Q1_LeastVulnerable,0
County_113,NC,19.4,7.8,17.0,0.98026734563972,0.9310948440483768,0.9918841502227881,0.967748779970295,Q4_MostVulnerable,1
County_114,IN,15.1,3.0,11.1,0.8913112667091024,0.22469764481222151,0.7211966900063653,0.6124018671758964,Q3,0
County_115,LA,12.3,4.0,14.2,0.777689369828135,0.39449395289624445,0.9307765754296626,0.700986632718014,Q3,0
County_116,FL,11.4,4.5,9.3,0.7289942711648632,0.49267982176957353,0.4990451941438574,0.5735730956927647,Q3,0
County_117,WV,14.4,8.1,9.8,0.8711012094207511,0.9436664544875876,0.5658816040738384,0.793549755994059,Q4_MostVulnerable,1
County_118,MI,13.5,4.8,11.3,0.8329089751750477,0.5514003819223424,0.7404519414385742,0.7082537661786548,Q4_MostVulnerable,1
County_119,WY,9.4,5.1,8.7,0.6053469127943985,0.6078930617441121,0.4252068746021642,0.5461489497135582,Q3,0
County_120,MI,10.4,5.5,11.4,0.6685232336091661,0.6744112030553787,0.7522278803309994,0.6983874389985147,Q3,0
County_121,FL,16.2,8.8,13.0,0.9239338001273074,0.9704010184595799,0.8779439847231063,0.9240929344366645,Q4_MostVulnerable,1
County_122,MN,9.2,6.6,10.8,0.5902291534054742,0.8302036919159771,0.683004455760662,0.7011457670273712,Q3,0
County_123,AR,4.4,3.2,6.6,0.20910248249522598,0.25302355187778486,0.19080203691915978,0.2176426904307235,Q1_LeastVulnerable,0
County_124,TX,13.6,5.4,10.4,0.838319541693189,0.6578612348822406,0.6325588796944621,0.7095798854232972,Q4_MostVulnerable,1
County_125,SD,10.8,4.2,9.2,0.6917568427753024,0.4328453214513049,0.4856779121578612,0.5367600254614895,Q3,0
County_126,OK,1.9,2.2,10.0,0.050127307447485676,0.1223742838956079,0.5910248249522597,0.2545088054317844,Q1_LeastVulnerable,0
County_127,NJ,7.0,3.4,8.9,0.42218332272437936,0.28580521960534694,0.45019096117122853,0.3860598345003183,Q2,0
County_128,NE,5.8,4.6,3.9,0.3166772756206238,0.5119350732017823,0.033895607893061744,0.2875026522384893,Q1_LeastVulnerable,0
County_129,WY,15.6,7.3,11.8,0.9048376830044558,0.8992679821769574,0.7921705919796308,0.8654254190536813,Q4_MostVulnerable,1
County_130,ID,6.6,4.9,8.5,0.3835136855506047,0.5724061107574793,0.39942711648631446,0.4517823042647995,Q2,0
County_131,PA,4.1,5.1,10.8,0.1839592616168046,0.6078930617441121,0.683004455760662,0.49161892637385957,Q3,0
County_132,NE,14.2,9.0,14.1,0.8636218968809676,0.9759707192870783,0.928230426479949,0.9226076808826651,Q4_MostVulnerable,1
County_133,WV,4.8,3.6,5.5,0.23424570337364736,0.3217695735200509,0.098026734563972,0.21801400381922345,Q1_LeastVulnerable,0
County_134,TN,1.8,4.2,10.7,0.045035009548058565,0.4328453214513049,0.6691597708465945,0.38234670061531933,Q2,0
County_135,WY,10.2,4.5,10.0,0.6549968173138129,0.49267982176957353,0.5910248249522597,0.5795671546785487,Q3,0
County_136,NV,9.2,6.5,12.1,0.5902291534054742,0.8200190961171229,0.8168364099299809,0.7423615531508593,Q4_MostVulnerable,1
County_137,FL,8.4,6.1,6.9,0.534213876511776,0.7705283259070655,0.22294716740929343,0.5092297899427116,Q3,0
County_138,MN,9.9,6.5,5.1,0.6360598345003182,0.8200190961171229,0.07447485677912158,0.5101845957988542,Q3,0
County_139,OH,12.2,5.8,8.3,0.7733927434754934,0.7245385105028644,0.37619350732017826,0.6247082537661787,Q3,0
County_140,PA,9.7,3.9,3.4,0.6228516868236792,0.3771483131763208,0.021801400381922343,0.3406004667939741,Q2,0
County_141,AL,5.4,1.5,11.9,0.28516868236791854,0.06253978357733928,0.8017186505410566,0.38314237216210484,Q2,0
County_142,MN,3.3,2.9,7.1,0.12842138765117758,0.20926161680458308,0.2437937619350732,0.19382558879694464,Q1_LeastVulnerable,0
County_143,GA,1.9,4.9,4.1,0.050127307447485676,0.5724061107574793,0.03962444302991725,0.2207192870782941,Q1_LeastVulnerable,0
County_144,TX,11.7,5.0,11.7,0.7458625079567155,0.5911839592616168,0.7824633991088479,0.7065032887757269,Q3,0
County_145,CO,6.6,5.2,8.7,0.3835136855506047,0.6247612985359644,0.4252068746021642,0.4778272862295778,Q2,0
County_146,NC,5.1,4.8,8.8,0.25732017823042647,0.5514003819223424,0.4377784850413749,0.41549968173138124,Q2,0
County_147,GA,2.0,2.2,8.4,0.054423933800127305,0.1223742838956079,0.38749204328453213,0.18809675366008913,Q1_LeastVulnerable,0
County_148,IA,6.2,5.8,7.5,0.3475493316359007,0.7245385105028644,0.285964353914704,0.4526840653511564,Q2,0
County_149,VA,10.8,0.9,8.6,0.6917568427753024,0.027530235518777847,0.41215786123488224,0.37714831317632086,Q2,0
County_150,GA,9.5,3.0,11.4,0.6120305537873966,0.22469764481222151,0.7522278803309994,0.5296520263102059,Q3,0
County_151,CA,4.1,1.9,8.7,0.1839592616168046,0.09245703373647358,0.4252068746021642,0.23387438998514745,Q1_LeastVulnerable,0
County_152,CA,6.5,2.7,8.5,0.3733290897517505,0.18061744112030553,0.39942711648631446,0.3177912157861235,Q2,0
County_153,MN,4.1,3.7,11.4,0.1839592616168046,0.3392743475493316,0.7522278803309994,0.42515382983237854,Q2,0
County_154,NY,1.9,3.0,5.1,0.050127307447485676,0.22469764481222151,0.07447485677912158,0.1164332696796096,Q1_LeastVulnerable,0
County_155,IN,17.4,7.8,11.9,0.9546467218332273,0.9310948440483768,0.8017186505410566,0.895820072140887,Q4_MostVulnerable,1
County_156,OH,5.0,4.4,8.3,0.24920432845321452,0.47422024188415024,0.37619350732017826,0.366539359219181,Q2,0
County_157,CA,14.6,4.9,10.9,0.8776257161043921,0.5724061107574793,0.6950986632718014,0.7150434967112242,Q4_MostVulnerable,1
County_158,TX,6.7,2.2,9.3,0.39417568427753025,0.1223742838956079,0.4990451941438574,0.3385317207723319,Q2,0
County_159,SD,11.2,6.0,8.9,0.7176957352005092,0.7577975811584978,0.45019096117122853,0.6418947591767452,Q3,0
County_160,WI,11.6,4.5,10.0,0.7396562698917887,0.49267982176957353,0.5910248249522597,0.6077869722045407,Q3,0
County_161,VA,8.7,2.3,13.1,0.5550604710375557,0.13319541693189052,0.8838319541693189,0.5240292807129218,Q3,0
County_162,IA,10.8,6.7,9.6,0.6917568427753024,0.83991088478676,0.5383513685550605,0.6900063653723741,Q3,0
County_163,KY,11.1,7.4,8.9,0.7122851686823679,0.9061107574793126,0.45019096117122853,0.6895289624443031,Q3,0
County_164,OR,13.0,8.2,13.8,0.8068109484404837,0.9481222151495863,0.9186823679185232,0.8912051771695312,Q4_MostVulnerable,1
County_165,CO,1.8,2.8,3.8,0.045035009548058565,0.19462126034373012,0.03166772756206238,0.09044133248461701,Q1_LeastVulnerable,0
County_166,IL,4.6,4.3,5.9,0.22135582431572248,0.45401018459579884,0.12587523870146403,0.2670804158709951,Q1_LeastVulnerable,0
County_167,CA,20.7,10.3,16.5,0.9906110757479313,0.99506683640993,0.9875875238701464,0.9910884786760025,Q4_MostVulnerable,1
County_168,MA,1.5,1.5,7.6,0.03166772756206238,0.06253978357733928,0.2980585614258434,0.13075535752174836,Q1_LeastVulnerable,0
County_169,MO,5.6,5.3,10.2,0.3020369191597708,0.6411521323997453,0.6120305537873966,0.5184065351156376,Q3,0
County_170,FL,8.1,4.9,7.6,0.5103437301082113,0.5724061107574793,0.2980585614258434,0.4602694674305113,Q2,0
County_171,AZ,9.7,6.3,11.0,0.6228516868236792,0.7969446212603437,0.707511139401655,0.709102482495226,Q4_MostVulnerable,1
County_172,OH,14.5,6.6,11.3,0.8738064926798218,0.8302036919159771,0.7404519414385742,0.8148207086781243,Q4_MostVulnerable,1
County_173,AK,9.6,6.8,8.6,0.617600254614895,0.8486632718014003,0.41215786123488224,0.6261404625503925,Q3,0
County_174,WV,14.7,6.8,14.8,0.8814449395289624,0.8486632718014003,0.9522597071928708,0.8941226395077445,Q4_MostVulnerable,1
County_175,FL,5.5,1.4,6.7,0.2936028007638447,0.055856142584341184,0.20321451304901336,0.18422448546573308,Q1_LeastVulnerable,0
County_176,NC,0.9,4.4,6.0,0.011775938892425206,0.47422024188415024,0.1341502227880331,0.20671546785486952,Q1_LeastVulnerable,0
County_177,ME,13.1,4.5,11.9,0.8107893061744113,0.49267982176957353,0.8017186505410566,0.7017292594950137,Q3,0
County_178,CA,6.6,5.9,6.2,0.3835136855506047,0.7418841502227881,0.1522915340547422,0.4258964566093783,Q2,0
County_179,MI,3.8,3.0,8.8,0.16008911521323999,0.22469764481222151,0.4377784850413749,0.2741884150222788,Q1_LeastVulnerable,0
County_180,MS,16.9,8.8,14.6,0.9433481858688734,0.9704010184595799,0.9463717377466582,0.9533736473583705,Q4_MostVulnerable,1
County_181,TN,4.1,4.9,3.1,0.1839592616168046,0.5724061107574793,0.01639083386378103,0.25758540207935493,Q1_LeastVulnerable,0
County_182,OK,5.7,4.3,8.4,0.30919796308084024,0.45401018459579884,0.38749204328453213,0.3835667303203904,Q2,0
County_183,CA,8.4,5.3,7.6,0.534213876511776,0.6411521323997453,0.2980585614258434,0.49114152344578815,Q3,0
County_184,FL,7.8,5.0,11.1,0.4859961807765754,0.5911839592616168,0.7211966900063653,0.5994589433481858,Q3,0
County_185,IL,5.1,0.5,4.7,0.25732017823042647,0.015436028007638446,0.058243157224697646,0.11033312115425419,Q1_LeastVulnerable,0
County_186,CA,11.7,5.7,10.1,0.7458625079567155,0.7092616168045831,0.6020050922978994,0.6857097390197326,Q3,0
County_187,MA,4.2,1.6,7.8,0.19478039465308722,0.07001909611712286,0.31954169318905157,0.1947803946530872,Q1_LeastVulnerable,0
County_188,WI,14.0,6.5,12.1,0.8559834500318269,0.8200190961171229,0.8168364099299809,0.8309463186929769,Q4_MostVulnerable,1
County_189,MN,18.5,5.8,15.8,0.9715149586250795,0.7245385105028644,0.9774029280712921,0.8911521323997453,Q4_MostVulnerable,1
County_190,OR,9.2,3.0,6.6,0.5902291534054742,0.22469764481222151,0.19080203691915978,0.3352429450456185,Q2,0
County_191,ND,9.3,7.2,13.0,0.5983450031826862,0.8887651177593889,0.8779439847231063,0.7883513685550604,Q4_MostVulnerable,1
County_192,TN,4.0,4.8,8.1,0.17457033736473584,0.5514003819223424,0.35534691279439845,0.3604392106938256,Q2,0
County_193,FL,21.7,8.5,18.6,0.9929980903882877,0.9602164226607256,0.9980903882877148,0.9837683004455761,Q4_MostVulnerable,1
County_194,PA,3.6,3.3,8.5,0.1465626989178867,0.2686187141947804,0.39942711648631446,0.27153617653299383,Q1_LeastVulnerable,0
County_195,TX,8.6,4.2,9.3,0.5488542329726289,0.4328453214513049,0.4990451941438574,0.4935815828559304,Q3,0
County_196,CO,15.4,7.5,10.1,0.8994271164863145,0.9127943984723106,0.6020050922978994,0.8047422024188414,Q4_MostVulnerable,1
County_197,IA,4.7,2.4,6.2,0.22756206238064927,0.14528962444302992,0.1522915340547422,0.17504774029280712,Q1_LeastVulnerable,0
County_198,WA,7.8,5.8,12.1,0.4859961807765754,0.7245385105028644,0.8168364099299809,0.675790367069807,Q3,0
County_199,PA,4.2,2.9,9.9,0.19478039465308722,0.20926161680458308,0.5786123488224061,0.3275514534266921,Q2,0
County_200,IL,11.6,4.9,9.6,0.7396562698917887,0.5724061107574793,0.5383513685550605,0.6168045830681095,Q3,0
County_201,MO,13.9,6.2,6.3,0.8515276893698281,0.7835773392743476,0.16152132399745386,0.5988754508805432,Q3,0
County_202,KY,3.9,2.3,6.5,0.16709102482495225,0.13319541693189052,0.18125397835773394,0.16051347337152558,Q1_LeastVulnerable,0
County_203,MI,1.7,3.0,5.3,0.03930617441120306,0.22469764481222151,0.08625079567154678,0.11675153829832378,Q1_LeastVulnerable,0
County_204,IA,0.5,1.3,4.8,0.005569700827498409,0.050127307447485676,0.06206238064926798,0.039253129641417354,Q1_LeastVulnerable,0
County_205,ID,4.8,4.1,8.4,0.23424570337364736,0.41263526416295354,0.38749204328453213,0.34479100360704434,Q2,0
County_206,NC,8.0,6.2,10.8,0.5028644175684277,0.7835773392743476,0.683004455760662,0.6564820708678124,Q3,0
County_207,PA,15.9,5.7,14.9,0.9156588160407384,0.7092616168045831,0.9540101845957989,0.8596435391470401,Q4_MostVulnerable,1
County_208,TX,9.2,4.6,10.5,0.5902291534054742,0.5119350732017823,0.6451304901336729,0.5824315722469765,Q3,0
County_209,CO,7.5,4.9,5.2,0.4619669000636537,0.5724061107574793,0.08020369191597708,0.3715255675790366,Q2,0
County_210,TN,12.1,5.0,10.4,0.7689369828134945,0.5911839592616168,0.6325588796944621,0.6642266072565245,Q3,0
County_211,GA,11.1,6.0,15.2,0.7122851686823679,0.7577975811584978,0.9616486314449395,0.8105771270952684,Q4_MostVulnerable,1
County_212,LA,6.6,4.8,9.1,0.3835136855506047,0.5514003819223424,0.47374283895607894,0.46955230214300875,Q2,0
